7.017271242726505487e-02 8.269008942752347976e-04 2.547636154445215555e-03 3.817221574269707399e-04 1.684775633152129259e+01 2.080849052072119565e-01 5.899411700407841555e-04 4.907347937295524452e-03 8.002643017679457764e-04 1.116265348718681327e-01 6.409787969504258465e-04 1.334017020028258638e-05 2.425926142930984408e+00 8.995711659556290818e-02 5.550711892032114569e+00 1.227372872646835117e-01 3.764077448669515197e-06 3.051124006509780884e+00 -6.939066171646118164e+01
4.288047521484707539e-03 6.214006894417214988e-03 4.395885540084833176e-03 2.375169838502959720e-04 1.681237654764487033e+01 1.226908539576083146e-01 7.810203589254666049e-04 4.975681643351912570e-03 2.110588000940337699e-03 8.751291219940814103e-02 9.254745723202687825e-04 1.288462547203766875e-05 1.632217191159725189e+00 8.340258169206095362e-02 6.381314720283752351e+00 9.106577613947500205e-02 3.470664436004968088e-06 3.348937398195266812e+00 -6.857986986637115479e+01
9.743959037755149655e-03 1.616715253415757468e-03 1.338408183470149579e-03 2.415893375178068420e-04 2.798599787247831827e+01 2.781231816774544230e-01 1.219667363057278051e-03 1.093960182834090474e-02 1.341318866403370252e-03 4.939763964050208206e-02 4.118374945909152279e-04 1.770921112182330056e-05 2.474857071042060763e+00 6.422619863901128656e-02 3.287688676220823947e+00 1.692299738299024234e-02 2.039490263231868978e-06 3.403520721197128118e+00 -6.763150513172149658e+01
1.375715820846004633e-02 2.108350320339760081e-03 9.155684944100036735e-03 1.569715733580444718e-04 1.786148233963958987e+01 4.885064360662913496e-02 6.989733938839061541e-04 3.865525387772649358e-03 1.170056429938760682e-02 1.484978582277955705e-01 1.016527066769079123e-03 8.570839927775830355e-06 2.313737931847572149e+00 7.546329338250384877e-02 6.819746470920011738e+00 1.237386358571806039e-01 1.526093681353369799e-06 3.624746888875961304e+00 -6.579418241977691650e+01
6.183283897793835290e-03 2.207656447041717561e-03 3.811352543083081600e-03 2.987955599996750780e-04 1.648506574016426640e+01 3.518838251072290563e-02 6.144951185291766581e-04 4.969264264319408521e-03 2.384122197644931909e-03 1.254481937456818075e-01 9.441089241305801461e-04 6.875427792055112492e-06 2.123266026377677917e+00 8.873086581799176364e-02 8.306201478269663596e+00 1.242906819062284951e-01 2.042075744015710766e-06 3.454435747861862360e+00 -6.858773052692413330e+01
2.876390810175458342e-03 2.877069969402457940e-03 4.323966144474308652e-03 3.447651451569966894e-04 2.007862528655648759e+01 3.775024358828381332e-02 7.129518647502581337e-04 4.707584105403529555e-03 2.542569396673442957e-03 9.248349373778413929e-02 8.952604404033623689e-04 6.891950049374031752e-06 1.967554607987403781e+00 8.249287268300196929e-02 8.502613090580480204e+00 1.599735581036993148e-01 1.983523684577876038e-06 3.514163708686828702e+00 -6.924428164958953857e+01
1.133126394997399644e-02 2.681676653865174269e-03 7.667260666976795369e-03 1.439809379904279920e-04 2.455766001599270965e+01 4.700365250885730345e-02 6.388288561619501768e-04 4.135875466021084364e-03 1.141233072459465168e-02 1.046465580058577732e-01 1.206415924421369275e-03 8.863285785833860647e-06 2.027525860071182073e+00 5.291531969803497937e-02 4.117416300090414261e+00 2.883981210849777266e-02 1.534424315645415687e-06 3.726805454492568614e+00 -6.640223085880279541e+01
2.065039933578012230e-02 1.666676389053331616e-03 5.916117047432577214e-03 2.049354647490076180e-04 1.497708844012346319e+01 5.143133512251543693e-02 5.834880408197457577e-04 4.508870637113108690e-03 4.930146945549905568e-03 2.511564054363886189e-01 1.007543090631796189e-03 9.968291730504535376e-06 2.327039179205894648e+00 6.411113764652419389e-02 5.659362131058609968e+00 1.111684865634887387e-01 2.781223829019627115e-06 3.421118241548538386e+00 -6.731803536415100098e+01
3.685736465132398530e-03 3.775394558745447104e-03 1.119953432749037046e-02 1.676312991300897386e-04 1.753933840053641546e+01 3.426228111352084410e-02 5.486237440829379872e-04 5.546544975246725864e-03 3.657655858650724415e-03 1.384775589064583812e-01 9.624522575442490905e-04 9.224627203507700804e-06 1.758542849868536040e+00 8.706990162607611272e-02 7.720620391398349547e+00 1.061926052787090652e-01 1.782371216619666284e-06 3.567685711383819402e+00 -6.630271017551422119e+01
7.027438110999709164e-02 1.017424920249765776e-03 1.264787842655389766e-03 1.798334191616333651e-04 2.246719566877183638e+01 2.057591290942344942e-01 7.959835866159677142e-04 8.038735083481289567e-03 3.334714732786169759e-03 6.057840025668304734e-02 6.723395020026714077e-04 1.640668786515971431e-05 2.617676991224288763e+00 7.237898950488595717e-02 3.573850077059825381e+00 3.623607352779815993e-02 2.234622685860669099e-06 3.352230602502822343e+00 -6.652171969413757324e+01
5.687798307468386674e-03 3.001292731662643688e-03 5.447750912637259503e-03 1.968107337360574887e-04 1.624365140953488051e+01 3.479511052113894165e-02 6.419023404902259337e-04 5.283729244615334095e-03 5.508608170607416123e-03 1.718239907299000391e-01 8.839301724863309929e-04 7.726258714157195750e-06 2.010142418742179693e+00 8.412763876009769770e-02 7.194989002508417997e+00 1.981652168909277811e-01 1.812147869854893079e-06 3.553395569324493408e+00 -6.697084605693817139e+01
