2.271114417997102675e-02 9.644159126844604937e-04 6.917368820729387574e-04 1.052434094083318163e-04 1.684775633152129259e+01 5.539218033612795106e-02 3.208822415975259293e-04 4.428436457433018551e-03 3.650363327840074426e-04 9.987723747312426958e-02 2.192017906878946927e-04 8.112374637622949363e-06 1.653576120734214783e+00 5.046756005192737371e-02 5.550711892032114569e+00 1.471484565348580263e-02 3.489898413825293737e-06 2.030850693583488464e+00 -6.939066171646118164e+01
3.523437440696293617e-03 3.700069488335341189e-03 9.951309803599313591e-04 7.670548885590079257e-05 1.681237654764487033e+01 3.894899011757162188e-02 3.868846056588890261e-04 4.469451616887931515e-03 6.968127785978145807e-04 8.491863085823896096e-02 2.800214600993193017e-04 7.926624481851368722e-06 1.174613822251558304e+00 4.798530802653764443e-02 6.381314720283752351e+00 1.205983853214968871e-02 3.306096318365850446e-06 2.210565671324729919e+00 -6.857986986637115479e+01
6.089997834063565381e-03 1.507941234184059136e-03 4.503758055996634588e-04 7.757977295567175546e-05 2.798599787247831827e+01 6.721190446936793628e-02 5.207558386131682987e-04 7.557071423224273610e-03 5.150726448470636498e-04 5.799969249167071655e-02 1.632170700028837585e-04 9.798807558896640904e-06 1.683103404939174652e+00 4.031470035918359451e-02 3.287688676220823947e+00 3.927259109406819326e-03 2.319466881159770761e-06 2.243503883481025696e+00 -6.763150513172149658e+01
7.664420543443498449e-03 1.799936743504859920e-03 1.622967748181183140e-03 5.819834971487108309e-05 1.786148233963958987e+01 2.107988652618629846e-02 3.592915273058127561e-04 3.777097567346763413e-03 2.182654532592507874e-03 1.208096666159469978e-01 2.980992979091649678e-04 6.040265210664639871e-06 1.585876338183879852e+00 4.488960604594979809e-02 6.819746470920011738e+00 1.479477098122069893e-02 1.911735835308604937e-06 2.377002432942390442e+00 -6.579418241977691650e+01
4.497173364758603673e-03 1.856021715098902201e-03 9.048336524177918441e-04 8.938804154018679601e-05 1.648506574016426640e+01 1.693899389998582833e-02 3.297252231782925292e-04 4.465607810665257922e-03 7.557870927283198747e-04 1.079604039715485880e-01 2.837677633229600520e-04 5.214830958760408044e-06 1.470936395227909088e+00 5.000787922202188512e-02 8.306201478269663596e+00 1.483874180103058812e-02 2.321426740381886004e-06 2.274228468537330627e+00 -6.858773052692413330e+01
2.699968931828887128e-03 2.214431968145712682e-03 9.842471961969264868e-04 9.833593040870545565e-05 2.007862528655648759e+01 1.775148055225546015e-02 3.640659133859488030e-04 4.307426827749444992e-03 7.889128078940301153e-04 8.810442294275330766e-02 2.738932008760869654e-04 5.223182081020817457e-06 1.376972608268260956e+00 4.763573922583957260e-02 8.502613090580480204e+00 1.755780280820690153e-02 2.276837375504800407e-06 2.310271203517913818e+00 -6.924428164958953857e+01
6.734609353572619007e-03 2.113000827956321853e-03 1.441925476914565065e-03 5.494143452361595608e-05 2.455766001599270965e+01 2.054514197403221887e-02 3.383734111223035668e-04 3.951216429467024026e-03 2.146660487324017833e-03 9.566906395561886045e-02 3.341537679511937496e-04 6.176895491476418708e-06 1.413162156939506531e+00 3.543041508673549361e-02 4.117416300090414261e+00 5.603159456833532726e-03 1.918686705102929216e-06 2.438589498400688171e+00 -6.640223085880279541e+01
1.004798877914088798e-02 1.538849856929255322e-03 1.213036404930195079e-03 6.951972993287382468e-05 1.497708844012346319e+01 2.181590704282944729e-02 3.185379534678470237e-04 4.185342789793160441e-03 1.226743331385125695e-03 1.714948430597577622e-01 2.963403171147361887e-04 6.680170971586282169e-06 1.593902952969074249e+00 4.026653688220275390e-02 5.659362131058609968e+00 1.377502808723161769e-02 2.852316489935984307e-06 2.254123076796531677e+00 -6.731803536415100098e+01
3.185246335247958818e-03 2.654220241485053412e-03 1.856304880674204379e-03 6.080417535965004165e-05 1.753933840053641546e+01 1.664047011345027791e-02 3.057193628659947166e-04 4.805082803032002456e-03 1.005346315737912655e-03 1.153119966306616340e-01 2.874315601640119568e-04 6.343656145069964478e-06 1.250844823196530342e+00 4.938184666956908775e-02 7.720620391398349547e+00 1.336085388887537327e-02 2.120178982567638954e-06 2.342568963766098022e+00 -6.630271017551422119e+01
2.273307535357645473e-02 1.107380760007218006e-03 4.337050223307783894e-04 6.372017062425752720e-05 2.246719566877183638e+01 5.497866003342895269e-02 3.918103954361466953e-04 6.153813467067380596e-03 9.452635729911190764e-04 6.645078149615356311e-02 2.262945392000189021e-04 9.312244326558200252e-06 1.769287839531898499e+00 4.365797969101142817e-02 3.573850077059825381e+00 6.524272906454979884e-03 2.465149262342494481e-06 2.212552949786186218e+00 -6.652171969413757324e+01
4.253596568024797450e-03 2.277723298365200329e-03 1.148138176434826321e-03 6.766994901954238644e-05 1.624365140953488051e+01 1.681254871162407225e-02 3.394578468341298777e-04 4.652069775123982356e-03 1.320915545249360399e-03 1.331508961270175817e-01 2.715774008604300875e-04 5.636635036881990837e-06 1.402672149240970612e+00 4.826301221928230162e-02 7.194989002508417997e+00 2.025145892711192538e-02 2.143727142898088601e-06 2.333945602178573608e+00 -6.697084605693817139e+01
