3.664468978530463841e-03 6.102664213676629174e-04 1.342585531694639144e-03 5.146886838109126193e-03 9.248787376191716092e+00 5.633210235771152902e-02 2.404107105912877467e-05 3.387457807378958102e-02 9.364220106283686689e-05 1.258979600099720653e+00 5.347863418039947069e-05 1.676263342686309200e-05 3.883736789226531982e+00 3.220515856976096519e-02 3.840921614120377248e-01 4.436112039378830658e-05 2.449885305016013904e-08 2.722481414675712585e-01 -8.513223409652709961e+01
4.343217252004941999e-03 4.276300573984802636e-03 2.511743037587054871e-03 4.212913244590055228e-03 8.260845133746048674e+00 5.340610223314741500e-02 5.646656849894050433e-04 6.963878454486083225e-02 6.561902600000168138e-05 1.029761366123491895e+00 4.063854176439654788e-05 2.009546148752171680e-03 5.625663340091705322e+00 6.014225162365408744e-02 1.867840103562607573e-02 2.483755642222721543e-05 1.339672259376476519e-07 -7.948192656040196091e-01 -8.181812942028045654e+01
8.746280578529835523e-03 3.163764869125324777e-04 2.637681513862221230e-03 4.764122425723205795e-03 8.443075933564360369e+00 4.179982106289468341e-02 8.092585134906024786e-05 5.275232807991268175e-02 5.986638052587973301e-05 9.601785044418638115e-01 3.513477406279571927e-05 3.575183809567793886e-04 4.921287238597869873e+00 6.000869432916795115e-02 2.548299785229473507e-02 2.551382905769649851e-05 3.427073786053253005e-08 -9.264959394931793213e-02 -8.235971391201019287e+01
5.749254046715075901e-03 4.625195901810417272e-04 1.127039704027983516e-03 1.088922738507608345e-02 8.084998292516061724e+00 4.923205352024993819e-02 9.872847452123242786e-05 5.333542427968237382e-02 6.492587492111229067e-05 1.529321835213843128e+00 1.583657104613936606e-05 1.554695725874879336e-04 4.690955698490142822e+00 7.306044126444757869e-02 3.106734408606469725e-02 3.917658413266551537e-05 2.406666894438285061e-08 4.153081774711608887e-02 -8.584052085876464844e+01
7.219715810220270029e-03 3.749973919787811540e-04 1.312879646412140914e-03 8.764344627947168523e-03 1.191598452196329028e+01 2.281152035298581945e-02 7.729638427144720899e-05 2.369847745099510489e-02 9.718260369003053369e-05 1.370972667496366260e+00 3.091524566840484037e-05 1.437571982719209552e-05 4.166975289583206177e+00 5.805468446277515376e-02 1.670626595911710033e-01 1.360458438818049054e-04 3.394154283574897290e-08 1.420072913169860840e-01 -8.392719626426696777e+01
3.833514725309914231e-03 1.033502250360378858e-03 1.674099453135962853e-03 3.158891527254870015e-03 6.570858912396157159e+00 2.651297431133691970e-02 3.166076795530154211e-05 1.856384599326247470e-02 8.240962927237590967e-05 4.576532706311834398e-01 1.550861269158760550e-04 1.022336076032402858e-04 3.814977705478668657e+00 3.000598515986018303e-02 3.204111367578499903e-01 8.810669723861917595e-05 7.030615510220308721e-09 6.917657069861888885e-01 -8.504042983055114746e+01
9.748993294128836806e-03 2.116112478681170673e-04 2.118830730820243664e-03 6.712834693809141204e-03 8.061809959058912511e+00 2.496012078619740462e-02 1.109386839782742199e-04 8.746097089657549339e-02 6.872183219914742474e-05 1.094770545891435631e+00 1.174710389051434304e-04 5.054938563198936087e-05 4.712862908840179443e+00 6.969837278576279660e-02 2.308798101018662285e-02 1.179101338016735010e-05 4.319197447906692476e-08 -1.377230882644653320e-02 -8.309555888175964355e+01
6.367611347098380004e-03 2.207005721961103912e-03 6.107315000097962533e-04 8.000439195308238147e-03 8.164701723422993496e+00 1.317252176415384911e-02 2.646544551443914725e-05 9.215110285066824627e-03 8.354104823763817305e-05 4.708682507032669884e-01 3.151817786693235628e-04 2.446033749928333643e-04 3.768907308578491211e+00 2.687139212468110661e-02 2.470039349757535974e-01 1.003970777898342744e-04 7.256659551481472933e-09 9.092957712709904827e-01 -8.671707868576049805e+01
6.603148075538803168e-03 2.463253843259628024e-04 6.549964802443991596e-03 4.701150164611081136e-03 1.134210948466228253e+01 1.963433332263128661e-02 7.136995286520712140e-05 6.452391133176871296e-02 5.333095010777868605e-05 1.293695582643302977e+00 9.751744063291328953e-05 2.722203761658324706e-04 4.948266327381134033e+00 5.085525468972654922e-02 2.506735148993514614e-02 1.313080723251466453e-05 4.004871216255962277e-08 -2.124025225639343262e-01 -8.196977198123931885e+01
2.816801717540517308e-03 9.405904968089181606e-04 4.974308040830980509e-04 7.090747501480318751e-03 4.351426417958180082e+00 4.398061633708021806e-02 9.494235292472567173e-05 2.773745733955450612e-02 9.646781817586651752e-05 5.519126984454758578e-01 5.783666390561872662e-05 1.217500330771709713e-04 4.298823475837707520e+00 3.834913246856675589e-02 3.093014791389239737e-01 2.588133557629724435e-05 4.614330045967246012e-08 -2.692420780658721924e-02 -8.704950332641601562e+01
2.739386526198835711e-03 1.794904340913596559e-03 7.651416923455591369e-04 5.683250728190724667e-03 6.226638241996901968e+00 1.903269420330822720e-02 1.773199597878655318e-04 3.619163770734424440e-02 8.426634914910336956e-05 1.149615103854746412e+00 6.732750025819509907e-05 2.736374490352356127e-04 4.775857925415039951e+00 2.845285641500396728e-02 1.233712887854825080e-01 2.186328465696575117e-05 2.159909740240412864e-07 -4.386838823556900024e-01 -8.577552556991577148e+01
